cohort,rel_time,att,se,ci_low,ci_high
2017-01-01,93,65.35668387137753,25.681461487548813,15.021019355781853,115.69234838697321
2017-01-01,94,56.67446126036742,23.431952245234907,10.747834859707005,102.60108766102783
2017-01-01,95,51.543126829376604,27.64880103769674,-2.6485232045090044,105.73477686326221
2017-01-01,96,57.367693558259134,27.38137812436721,3.7001924344994066,111.03519468201887
2017-01-01,97,63.73710214625669,29.59826074550297,5.724511085070873,121.7496932074425
2017-01-01,98,69.77814079220462,31.759407029841448,7.529703013715384,132.02657857069386
2017-01-01,99,77.26657396672675,33.67827387266215,11.257157176308937,143.27599075714457
2017-01-01,100,81.64240802258678,35.222121140730614,12.60705058675478,150.67776545841878
2017-01-01,101,76.99242569467287,31.825033118975703,14.615360781480497,139.36949060786526
2017-01-01,102,73.31596015473895,31.709940559804668,11.164476657521796,135.4674436519561
2017-01-01,103,67.16061887400338,32.71898300507316,3.031412184059974,131.28982556394678
2017-02-01,-25,-0.29162883443061816,10.520010928797305,-20.910850254873335,20.3275925860121
2017-02-01,-24,-3.3581481720151416,9.792421884921923,-22.55129506646211,15.834998722431827
2017-02-01,-23,-3.4105246701996847,8.270814935542148,-19.621321943862295,12.800272603462926
2017-02-01,-22,4.253569055712944,9.671869961380624,-14.70329606859308,23.210434180018968
2017-02-01,-21,-2.821911985520913,8.894780239098388,-20.255681254153753,14.611857283111927
2017-02-01,-20,6.607233876978931,11.01787054851106,-14.987792398102748,28.20226015206061
2017-02-01,-19,3.4505406727165564,10.46500513949148,-17.060869400686745,23.961950746119857
2017-02-01,-18,5.581383049561168,10.596239994383199,-15.187247339429902,26.35001343855224
2017-02-01,-17,10.31835820189465,12.229060952506487,-13.650601265018064,34.28731766880736
2017-02-01,-16,9.065488129717107,12.46313198050776,-15.362250552078102,33.493226811512315
2017-02-01,-15,10.536567780471483,12.874350166970226,-14.69715854679016,35.77029410773312
2017-02-01,-14,4.901640627385191,11.346058916486422,-17.336634848928195,27.139916103698578
2017-02-01,-13,4.749285100924565,10.4613742188846,-15.755008368089252,25.253578569938384
2017-02-01,-12,6.945992768116259,7.383478695492855,-7.525625475049736,21.417611011282254
2017-02-01,-11,9.504309201014053,6.527320494330736,-3.289238967874189,22.297857369902296
2017-02-01,-10,16.248516985437426,6.95412206514305,2.6184377377570485,29.878596233117804
2017-02-01,-9,10.745927180909064,7.3993979282088125,-3.756892758380209,25.248747120198338
2017-02-01,-8,18.956321455634825,10.247168427244597,-1.1281286617645847,39.040771573034235
2017-02-01,-7,16.105993251741825,10.58305909318371,-4.636802570898247,36.8487890743819
2017-02-01,-6,20.12621902639584,10.111422618639926,0.307830693861586,39.9446073589301
2017-02-01,-5,11.66145823868917,7.143843561567744,-2.3404751419836085,25.663391619361946
2017-02-01,-4,13.90212008319936,7.977401473837449,-1.7335868055220391,29.537826971920758
2017-02-01,-3,8.270641601180985,5.681087814777701,-2.864290515783308,19.405573718145277
2017-02-01,-2,4.63431521581702,4.7014186911401765,-4.580465418817726,13.849095850451766
2017-02-01,0,15.728865971724487,7.013983881578474,1.9814575638306788,29.476274379618296
2017-02-01,1,22.163444751329624,9.51293008912292,3.5181017766487024,40.80878772601055
2017-02-01,2,32.99926242778119,12.792493548133589,7.925975073439357,58.07254978212302
2017-02-01,3,31.142044297476563,8.721511849767696,14.04788107193188,48.23620752302125
2017-02-01,4,36.87738601886628,9.466303346322444,18.323431460074293,55.431340577658275
2017-02-01,5,37.235142406658895,9.339643728634492,18.92944069853529,55.5408441147825
2017-02-01,6,33.76075304853784,9.731726088872211,14.686569914348311,52.834936182727375
2017-02-01,7,36.440101862356386,10.335306620130709,16.182900886900196,56.69730283781257
2017-02-01,8,33.165620138729196,11.932966207503831,9.777006372021688,56.5542339054367
2017-02-01,9,43.36554769772309,16.72038118178808,10.59360058141845,76.13749481402772
2017-02-01,10,41.4672196326422,16.591586162584793,8.947710753976004,73.9867285113084
2017-02-01,11,45.622368061749484,14.248882846639063,17.69455768233692,73.55017844116205
2017-02-01,12,45.93606917558441,9.977243219972735,26.380672464437847,65.49146588673096
2017-02-01,13,46.60702777437014,8.36301171878275,30.215524805555948,62.99853074318433
2017-02-01,14,46.47963820244975,8.255012953186236,30.299812814204724,62.65946359069477
2017-02-01,15,48.73125313492686,9.015565981279059,31.060743811619904,66.40176245823382
2017-02-01,16,49.193690575520634,10.244763250810369,29.11395460393231,69.27342654710895
2017-02-01,17,49.67340115100929,11.046011009837036,28.023219571728696,71.32358273028987
