cohort,rel_time,att,se,ci_low,ci_high
2018-01-01,50,42.69061125269704,19.08441051362444,5.285166645993137,80.09605585940093
2018-01-01,51,46.85855687296714,21.369901294824686,4.973550335110758,88.74356341082353
2018-01-01,52,42.354799312638676,22.9037508312322,-2.536552316576433,87.24615094185378
2018-01-01,53,43.82015411627148,23.92953808847544,-3.0817405371403765,90.72204876968334
2018-01-01,54,46.827196251231356,22.62006225207363,2.491874237167039,91.16251826529567
2018-01-01,55,52.00598339876251,22.467929313887094,7.968841943543808,96.04312485398121
2018-01-01,56,56.388161422332814,20.125528661197762,16.942125246385203,95.83419759828043
2018-01-01,57,57.03895994354667,20.457191269341767,16.94286505563681,97.13505483145653
2018-01-01,58,56.92283168093252,19.7228512668918,18.266043197824587,95.57962016404045
2018-01-01,59,55.31038804676683,19.27991568435317,17.521753305434615,93.09902278809905
2018-01-01,60,54.752046345916085,19.16524215459198,17.188171722915804,92.31592096891637
2018-01-01,61,56.331184946157066,18.374482134242854,20.317199963041077,92.34516992927306
2018-01-01,62,56.474455675948946,19.521069753599907,18.213158958893132,94.73575239300476
2018-01-01,63,61.070024342328566,20.81493592971988,20.2727499200776,101.86729876457953
2018-01-01,64,64.18136820095339,24.212264563054585,16.7253296573664,111.63740674454037
2018-01-01,65,69.92180907773724,25.82733843397965,19.30022574713712,120.54339240833735
2018-01-01,66,73.34679564787803,26.2679515826306,21.861610545922048,124.831980749834
2018-01-01,67,76.4530822575581,24.322809113025446,28.780376396028224,124.12578811908796
2018-01-01,68,75.75055410886978,26.124516828000854,24.546501125988108,126.95460709175146
2018-01-01,69,75.88881915095891,27.63530611045521,21.723619174466698,130.0540191274511
2018-01-01,70,71.99283407663097,30.275878265936633,12.652112675395173,131.33355547786675
2018-01-01,71,71.04751266102807,27.776748759067388,16.605085093255987,125.48994022880015
2018-01-01,72,70.83573206901315,24.3595561723379,23.091001971230867,118.58046216679543
2018-01-01,73,73.29303430195421,25.06184594262478,24.171816254409634,122.41425234949878
2018-01-01,74,75.78808451532575,27.110097794448905,22.652292838205895,128.92387619244562
2018-01-01,75,76.99660187447643,29.321599185583523,19.52626747073272,134.46693627822015
2018-01-01,76,78.87049978592893,30.402548589803995,19.281504549913095,138.45949502194475
2018-01-01,77,87.20484170607722,30.268550694111795,27.878482345618103,146.53120106653634
2018-01-01,78,89.88918499824734,31.270396478915973,28.599207899572036,151.17916209692265
2018-01-01,79,92.69052819839533,30.321145191811585,33.26108362244462,152.11997277434602
2018-01-01,80,83.93072947659232,29.402386053395148,26.302052811937827,141.55940614124682
2018-01-01,81,76.50949666708499,26.957758232173035,23.67229053202584,129.34670280214414
2018-01-01,82,72.33931062978553,27.162600978823335,19.100612711291795,125.57800854827926
2018-01-01,83,78.23471338820252,32.188746585289465,15.144770081035169,141.32465669536987
2018-01-01,84,77.73219647719162,33.13338515636606,12.790761570714139,142.6736313836691
2018-01-01,85,82.74791460599118,32.01922056130973,19.99024230582411,145.50558690615827
2018-01-01,86,77.2626125207808,34.34457000548364,9.947255310032872,144.57796973152875
2018-01-01,87,89.83437621692286,35.43112213983419,20.38937682284785,159.27937561099787
2018-01-01,88,88.82307478711107,38.82876319933165,12.718698916421047,164.9274506578011
2018-01-01,89,91.61577103231878,35.902742875077436,21.246394997167002,161.98514706747056
2018-01-01,90,92.37988824626325,37.053397170610694,19.755229791866284,165.00454670066023
2018-01-01,91,93.60055362581488,35.407311089451056,24.202223890490814,162.99888336113895
2019-01-01,-48,-51.31873209151405,13.931074196026067,-78.62363751572514,-24.013826667302958
2019-01-01,-47,-46.140500704476054,12.611930041107938,-70.85988358504761,-21.421117823904495
2019-01-01,-46,-40.8818345141642,10.880752047632232,-62.20810852752337,-19.555560500805022
2019-01-01,-45,-34.05942595033898,8.832518695540793,-51.37116259359893,-16.74768930707902
2019-01-01,-44,-29.933042606497565,8.128603274352889,-45.86510502422923,-14.000980188765903
2019-01-01,-43,-22.87326303663957,8.916139403179022,-40.348896266870454,-5.397629806408688
2019-01-01,-42,-20.486709594871996,9.215228441099418,-38.54855733942686,-2.4248618503171357
2019-01-01,-41,-19.459732736164938,9.622996611253487,-38.32080609422177,-0.5986593781081027
2019-01-01,-40,-23.869514704141054,9.571854595478431,-42.63034971127878,-5.108679697003328
